'goals','hat_y_g','hat_y_xG'
2.0,1.238,1.0
1.0,0.99949,0.9
0.0,1.447,1.5
0.0,2.5195,2.2
2.0,1.35600,1.6
2.0,1.14600,1.4
1.0,1.56998,2.0
0.0,0.76550,0.9
0.0,0.8205,1.0
1.0,1.719,2.2
0.0,0.9225,0.7
4.0,1.405,1.7
3.0,1.83999,2.0
2.0,0.909,0.9
2.0,1.3235,1.8
3.0,1.356,1.7
0.0,1.271,1.7
1.0,0.89249,0.9
3.0,2.664,3.2
1.0,1.99050,2.3
0.0,0.8795,0.6
1.0,0.94449,1.2
3.0,1.14800,1.8
4.0,0.87850,1.3
3.0,1.411,1.0
3.0,1.016,0.9
0.0,1.422,1.4
1.0,1.725,2.1
0.0,2.04350,1.1
1.0,1.3105,1.5
2.0,1.3715,1.4
1.0,1.864,2.4
2.0,1.4755,0.8
0.0,0.9445,0.9
2.0,1.31,1.6
3.0,1.3125,1.2
1.0,2.1255,3.0
1.0,1.215,1.7
2.0,1.761,1.6
1.0,1.392,1.0
3.0,1.705,1.8
1.0,1.2435,1.4
0.0,0.9845,1.5
0.0,0.7125,0.8
1.0,1.581,1.2
2.0,2.215,1.8
0.0,1.21899,1.5
5.0,2.441,2.0
1.0,1.247,1.7
2.0,1.581,1.9
0.0,1.234,1.5
0.0,1.2535,1.1
1.0,0.91200,1.1
1.0,1.17950,1.8
1.0,0.9385,1.0
1.0,1.157,1.2
0.0,1.3015,1.3
3.0,2.36098,2.8
0.0,1.6865,2.4
3.0,1.42950,1.6
2.0,1.5795,1.3
3.0,0.93350,1.0
0.0,1.06950,0.9
1.0,0.88150,0.7
2.0,2.044,2.2
0.0,1.0785,1.1
1.0,1.053,0.8
3.0,1.277,1.5
0.0,1.1325,1.4
3.0,1.1095,1.1
2.0,1.778,2.0
1.0,0.86300,1.1
2.0,1.42500,1.6
2.0,2.002,1.8
0.0,1.18049,1.1
1.0,1.524,2.2
1.0,1.62600,1.7
0.0,1.214,1.2
2.0,1.2645,1.6
2.0,0.885,1.0
0.0,1.24299,0.5
1.0,0.9125,1.4
4.0,2.0665,2.2
1.0,1.04749,1.3
0.0,0.83900,0.7
4.0,1.60249,1.4
0.0,1.484,1.0
0.0,1.3,1.1
3.0,1.444,1.4
1.0,1.1115,0.9
1.0,0.969,0.8
1.0,1.10199,0.8
0.0,1.44898,1.6
4.0,1.44498,1.2
0.0,1.107,1.1
1.0,1.0025,0.7
0.0,1.16400,1.4
0.0,1.64750,1.4
2.0,1.17898,1.7
3.0,1.5955,1.3
1.0,1.2485,2.1
0.0,0.95598,1.0
1.0,1.099,0.7
0.0,0.84800,0.6
0.0,1.3705,0.8
1.0,0.9515,0.8
3.0,1.2215,1.1
0.0,1.2975,1.1
1.0,1.469,0.9
1.0,0.91849,1.0
5.0,1.64000,1.9
1.0,0.9535,1.2
0.0,1.2165,1.1
1.0,0.95849,1.4
2.0,1.44600,1.2
1.0,1.5835,1.8
1.0,1.221,0.8
1.0,1.292,0.6
2.0,1.206,1.3
0.0,1.3285,2.1
1.0,2.12,2.6
0.0,2.1475,1.7
2.0,2.24100,2.0
1.0,2.223,2.3
2.0,1.261,1.6
0.0,1.22699,1.6
2.0,1.431,1.7
0.0,2.11000,2.4
1.0,1.888,1.7
1.0,1.044,1.4
3.0,1.389,1.4
1.0,1.048,1.1
1.0,0.9045,0.9
1.0,0.9875,1.0
1.0,1.0445,1.1
0.0,1.53100,1.1
1.0,1.59500,2.0
2.0,1.185,0.3
2.0,1.3265,1.4
1.0,0.6995,0.1
5.0,1.3105,1.6
1.0,1.20650,0.9
1.0,1.21099,1.2
1.0,2.118,2.4
1.0,1.9265,1.5
1.0,0.986,1.5
0.0,1.8145,1.7
0.0,1.2785,1.2
3.0,1.448,1.9
2.0,0.99500,0.8
4.0,3.1495,2.6
3.0,1.1595,1.0
0.0,1.5015,1.3
0.0,1.134,1.9
1.0,1.4245,1.3
2.0,1.216,1.2
2.0,0.9275,0.9
3.0,1.434,1.6
2.0,1.205,0.7
2.0,2.53649,3.1
0.0,1.11498,1.2
2.0,1.549,1.3
1.0,1.13000,0.6
2.0,1.88400,1.7
1.0,1.51549,1.5
0.0,1.239,1.7
1.0,1.61300,1.9
2.0,1.129,1.3
0.0,1.518,1.3
0.0,0.94949,0.9
1.0,1.0195,1.1
0.0,1.26500,1.1
2.0,0.898,0.5
3.0,1.1865,0.7
1.0,1.1475,0.8
3.0,1.18049,1.1
1.0,1.375,1.5
2.0,1.5225,1.8
1.0,1.47450,0.9
0.0,2.397,2.8
1.0,1.19,1.3
2.0,1.01,0.7
2.0,1.48899,1.5
1.0,1.12298,0.3
0.0,1.27600,0.9
0.0,1.05500,0.8
0.0,0.97,0.8
1.0,1.31049,0.5
2.0,1.5215,1.7
0.0,1.4775,1.7
2.0,1.36799,1.1
1.0,1.206,1.3
0.0,1.1025,1.2
0.0,0.95050,0.5
0.0,1.012,1.0
1.0,1.31300,1.3
3.0,1.033,1.1
3.0,0.9795,1.8
0.0,1.29700,1.5
1.0,0.87249,1.0
1.0,1.734,1.7
1.0,1.116,1.6
1.0,1.034,1.1
3.0,1.233,0.9
3.0,1.4835,2.2
0.0,1.3205,1.5
1.0,1.484,2.0
3.0,2.14050,0.9
3.0,1.4575,1.2
1.0,1.86750,2.4
1.0,1.279,1.1
2.0,0.969,0.9
5.0,1.652,1.9
4.0,2.5835,3.4
1.0,0.92950,1.0
2.0,1.03,1.6
1.0,1.087,1.0
0.0,1.5115,0.9
1.0,0.7985,0.9
1.0,1.64200,1.7
1.0,1.292,1.8
1.0,1.55249,2.3
2.0,1.90100,2.2
2.0,1.28149,1.8
1.0,1.0815,0.9
1.0,0.84849,1.0
1.0,1.6395,1.7
3.0,1.4615,1.9
1.0,1.75000,1.8
1.0,1.287,1.1
0.0,0.9385,0.7
0.0,1.1345,1.1
1.0,1.283,1.5
0.0,0.80749,0.8
1.0,1.28798,1.7
1.0,1.44450,1.6
2.0,1.208,1.5
1.0,1.5105,1.5
2.0,1.462,2.0
2.0,1.40049,1.2
1.0,1.29749,1.0
1.0,1.9675,2.0
0.0,1.59249,2.1
2.0,2.041,2.0
0.0,1.89900,2.1
0.0,1.66449,1.2
5.0,2.8105,3.3
4.0,1.2785,1.9
1.0,1.476,1.7
0.0,1.00949,0.5
0.0,1.17800,1.0
2.0,1.3905,1.3
0.0,0.7625,0.2
1.0,1.0025,0.9
2.0,1.58799,2.0
1.0,1.1975,1.5
1.0,1.4285,1.8
1.0,1.49400,1.2
0.0,1.364,1.4
2.0,1.076,1.1
1.0,0.7825,0.7
0.0,0.97999,1.1
3.0,1.3375,1.7
3.0,1.3865,1.2
1.0,1.1465,0.8
0.0,1.1495,0.9
1.0,1.11,1.5
0.0,2.22850,2.3
0.0,1.6235,2.3
3.0,1.7155,1.8
1.0,0.97399,0.7
0.0,1.4335,1.6
2.0,1.9245,2.3
0.0,1.233,1.9
4.0,1.4585,1.5
1.0,1.0555,1.4
1.0,1.0865,0.9
1.0,1.2135,1.4
0.0,1.5075,0.9
0.0,1.463,1.3
2.0,0.90950,1.1
3.0,1.20250,0.9
1.0,1.108,1.2
1.0,0.92899,0.7
0.0,1.131,1.8
1.0,0.929,1.2
3.0,1.18898,1.1
2.0,1.616,1.6
1.0,1.1065,0.8
1.0,1.47400,2.0
0.0,1.1305,1.9
2.0,1.09150,0.7
1.0,1.23899,1.1
0.0,0.7795,0.7
1.0,1.093,0.8
3.0,1.209,1.0
3.0,1.41698,1.4
0.0,1.08350,0.8
0.0,1.077,1.1
0.0,1.14400,1.5
0.0,1.5135,2.0
0.0,1.75500,1.6
2.0,1.212,1.1
0.0,1.171,1.4
1.0,1.454,1.1
0.0,1.456,1.4
2.0,1.61999,1.2
2.0,1.18449,1.4
2.0,2.0715,2.0
0.0,2.273,2.1
3.0,1.393,1.7
1.0,1.324,1.2
0.0,1.3995,1.4
2.0,1.386,1.7
1.0,1.145,1.3
2.0,1.58950,1.3
0.0,0.96549,1.4
1.0,1.0815,1.5
2.0,1.7175,1.4
0.0,1.4215,0.8
2.0,1.52450,2.2
0.0,1.67400,2.2
4.0,1.91550,2.0
1.0,1.88750,1.5
2.0,1.72598,1.8
2.0,1.568,1.7
0.0,1.202,0.7
1.0,1.0125,1.4
2.0,1.7375,1.7
1.0,1.63500,2.4
2.0,0.8975,1.0
1.0,1.494,0.8
4.0,1.72598,2.3
3.0,2.319,3.1
2.0,1.17098,0.9
1.0,2.0095,2.0
2.0,1.55549,1.3
3.0,1.59950,1.2
0.0,0.88800,1.0
0.0,0.8665,0.9
3.0,0.967,1.1
1.0,0.7925,1.1
1.0,1.27100,1.8
1.0,1.4055,1.3
2.0,0.8365,1.0
1.0,1.3655,1.4
2.0,1.06998,1.5
2.0,2.2135,2.7
2.0,1.242,1.5
2.0,1.033,0.9
1.0,1.518,1.6
1.0,1.21099,1.4
0.0,1.11849,1.6
2.0,1.3885,1.9
1.0,1.0095,1.6
2.0,1.1135,1.1
1.0,1.41449,1.8
2.0,1.908,2.4
3.0,1.03850,1.0
1.0,1.047,1.0
1.0,1.4175,1.5
1.0,1.2635,1.3
2.0,1.06750,1.1
1.0,1.61,1.6
3.0,1.6965,1.8
1.0,1.101,1.0
2.0,1.0815,0.8
2.0,0.88650,0.9
1.0,0.891,0.7
1.0,0.8525,1.0
3.0,1.99198,2.1
2.0,0.90999,0.7
0.0,1.37950,1.2
3.0,0.96649,0.7
1.0,1.29598,1.1
0.0,1.239,1.2
5.0,1.074,1.1
1.0,0.97100,0.7
1.0,1.234,1.0
1.0,1.119,1.1
1.0,2.0675,1.7
2.0,1.5125,1.3
1.0,1.3785,0.9
1.0,3.02049,2.5
2.0,1.2115,1.0
1.0,0.89450,1.2
1.0,1.751,1.8
0.0,1.50600,1.7
3.0,1.29598,1.0
1.0,1.173,1.1
0.0,1.0315,0.9
2.0,1.052,0.8
0.0,1.279,1.2
1.0,1.405,1.1
1.0,1.2275,1.2
3.0,0.952,0.8
0.0,1.2825,1.0
3.0,1.20050,1.6
2.0,2.393,2.6
0.0,1.6735,2.2
7.0,1.69,1.6
1.0,1.5385,2.1
1.0,1.89750,1.7
2.0,1.861,2.9
2.0,2.241,2.1
1.0,2.3395,2.6
1.0,1.6275,1.7
3.0,1.1915,1.4
2.0,1.2405,1.4
0.0,1.2375,1.3
0.0,0.985,0.9
0.0,1.1445,0.3
3.0,0.93900,0.9
1.0,1.88649,2.1
0.0,1.451,1.3
0.0,0.9605,0.8
1.0,1.004,0.7
2.0,1.42200,2.0
1.0,0.9715,0.8
2.0,1.4585,1.8
0.0,1.41449,0.7
1.0,1.43098,0.6
0.0,1.226,1.5
1.0,1.6445,1.3
3.0,1.119,1.0
2.0,1.1445,1.6
0.0,0.98049,1.4
0.0,0.9855,1.1
4.0,1.36700,1.3
2.0,1.704,2.4
1.0,1.62199,1.8
1.0,1.43950,2.4
1.0,1.277,1.2
0.0,0.99850,1.9
3.0,1.7235,1.7
2.0,1.738,1.9
1.0,1.14950,1.3
0.0,1.267,0.8
1.0,1.294,1.3
0.0,1.1465,1.2
4.0,1.60449,2.3
1.0,2.52200,3.3
1.0,0.99750,1.0
2.0,1.3995,1.4
3.0,1.3805,1.3
2.0,1.53649,1.5
1.0,1.05450,0.8
0.0,0.87750,0.7
1.0,1.44,1.6
0.0,1.06750,1.1
1.0,1.63200,1.6
0.0,1.20400,1.1
1.0,1.197,1.9
3.0,1.442,1.6
1.0,1.083,1.0
1.0,1.4645,0.6
1.0,2.3895,2.4
0.0,1.0325,0.8
2.0,1.3035,1.3
4.0,1.325,1.3
1.0,1.022,0.4
2.0,0.99,0.7
4.0,1.285,1.6
0.0,0.8115,0.7
2.0,1.83700,0.8
3.0,1.9105,2.1
1.0,1.4875,1.9
5.0,0.938,1.1
2.0,1.22650,1.5
1.0,0.9,0.8
2.0,1.0035,1.0
0.0,1.5705,1.5
1.0,1.8895,2.1
1.0,1.43550,1.8
2.0,1.2635,1.2
1.0,1.0605,1.3
1.0,1.44197,1.4
3.0,1.9235,2.0
2.0,1.2055,1.4
1.0,1.31950,2.0
3.0,1.509,1.3
1.0,1.0515,1.2
1.0,1.4575,1.9
0.0,1.073,0.9
1.0,1.16449,1.6
1.0,1.60199,1.5
0.0,0.99649,0.9
1.0,1.45,1.2
1.0,1.1375,0.8
1.0,1.69698,2.7
1.0,2.05249,1.6
1.0,1.09,1.0
3.0,2.185,2.2
3.0,1.448,1.8
3.0,1.0895,0.7
0.0,1.099,1.5
0.0,1.223,1.3
0.0,1.22699,1.1
1.0,1.55798,2.0
4.0,1.2605,0.9
4.0,1.3065,1.2
0.0,0.99499,1.2
0.0,1.046,1.2
1.0,0.86299,0.5
1.0,1.37449,1.0
0.0,1.14800,1.0
0.0,2.07897,1.1
3.0,1.6885,1.7
0.0,1.3645,1.8
2.0,1.10300,1.4
3.0,0.914,0.5
3.0,1.472,1.2
0.0,1.8415,2.0
0.0,1.153,1.5
1.0,0.95749,1.2
2.0,1.517,1.4
2.0,1.24299,1.2
0.0,2.138,2.0
0.0,0.9875,0.7
0.0,1.4705,1.3
1.0,1.335,1.2
2.0,1.052,0.8
0.0,1.168,1.2
2.0,1.70098,1.4
0.0,1.2775,1.2
4.0,1.95098,2.8
1.0,1.188,1.1
2.0,1.1,1.0
0.0,1.67949,1.3
2.0,1.62199,1.3
1.0,1.25700,1.8
2.0,1.2535,0.8
0.0,0.94798,1.0
1.0,2.185,1.6
2.0,0.8825,0.8
3.0,1.6995,1.9
2.0,1.307,1.3
3.0,1.77100,1.5
3.0,1.3145,1.5
2.0,0.726,1.1
1.0,1.435,1.5
1.0,1.366,0.9
4.0,1.04,1.1
4.0,1.43549,2.1
1.0,1.1315,1.5
2.0,1.0445,1.5
2.0,1.86349,2.1
2.0,0.8955,0.9
2.0,1.212,1.3
0.0,1.494,1.7
1.0,1.3265,1.3
2.0,1.923,2.6
1.0,1.381,1.3
0.0,0.99599,0.9
1.0,1.28900,1.1
1.0,1.903,2.1
0.0,1.44250,2.1
2.0,1.57950,2.3
4.0,1.26500,0.6
0.0,0.90249,1.2
0.0,1.026,0.9
1.0,1.1885,1.1
0.0,1.6375,2.2
1.0,1.154,1.0
0.0,1.3675,1.1
4.0,1.67898,1.5
0.0,1.0715,1.1
1.0,1.10150,1.4
4.0,1.379,1.8
2.0,1.195,1.4
1.0,1.11399,1.8
3.0,1.13200,1.4
2.0,1.432,0.9
2.0,1.185,1.0
3.0,1.3075,1.2
2.0,1.035,0.9
4.0,1.6835,1.6
1.0,1.10999,0.9
2.0,1.637,1.4
3.0,1.347,1.3
3.0,1.27198,1.3
5.0,1.513,1.7
0.0,1.1815,1.0
3.0,2.1345,2.8
1.0,1.2715,1.0
1.0,1.04700,1.5
0.0,1.58599,1.2
1.0,1.081,2.0
3.0,1.21749,1.7
0.0,1.52349,2.1
2.0,1.472,1.4
1.0,0.94549,0.8
0.0,1.03998,0.6
1.0,1.79549,2.6
0.0,1.13098,1.5
0.0,0.967,1.2
2.0,1.4735,1.5
0.0,0.88649,1.2
1.0,0.891,0.9
1.0,1.72,1.6
0.0,1.3135,1.2
0.0,0.984,0.6
4.0,1.50949,2.4
3.0,2.1635,1.9
0.0,1.3895,1.2
2.0,1.82050,1.4
2.0,1.0805,1.0
2.0,0.962,0.7
1.0,1.33050,1.3
0.0,0.999,0.9
4.0,2.0905,1.8
1.0,1.7035,1.7
2.0,0.7515,0.2
4.0,1.465,1.4
5.0,1.614,1.8
1.0,2.399,3.1
0.0,0.8105,1.1
1.0,1.57750,1.5
2.0,1.519,1.8
1.0,1.2415,1.3
0.0,1.1775,1.2
3.0,1.02,0.6
0.0,0.841,1.6
2.0,1.616,2.6
2.0,2.4365,3.3
1.0,1.03949,0.6
1.0,1.12049,1.1
0.0,1.855,1.6
3.0,1.543,1.8
2.0,1.15249,1.1
0.0,1.131,1.7
1.0,1.18000,1.5
0.0,1.76650,2.1
1.0,1.63298,1.9
0.0,1.2315,1.1
1.0,1.474,1.7
2.0,0.97450,1.4
1.0,1.0175,0.9
3.0,2.37949,2.5
3.0,1.239,1.5
0.0,0.96500,1.0
1.0,1.4375,1.8
0.0,1.35399,0.7
2.0,2.1245,2.0
1.0,1.3465,1.5
1.0,1.54149,1.2
0.0,1.16449,1.9
0.0,0.8705,1.1
1.0,0.747,1.1
2.0,1.235,0.9
0.0,0.81099,1.0
2.0,1.276,1.5
1.0,1.6225,1.1
0.0,1.5005,1.6
0.0,1.1285,1.5
1.0,1.043,0.5
2.0,1.381,1.0
3.0,1.51549,1.6
0.0,1.4295,1.8
2.0,1.35698,1.8
2.0,1.383,1.7
1.0,1.7495,1.4
2.0,0.99949,0.7
2.0,1.53949,1.9
3.0,0.9875,0.9
1.0,1.43249,0.9
2.0,1.50300,1.8
0.0,1.0275,1.4
1.0,1.208,1.0
1.0,1.19250,1.6
1.0,2.004,2.1
3.0,1.4055,1.9
2.0,1.64549,1.6
5.0,2.874,2.2
4.0,0.901,1.3
5.0,1.70949,2.3
2.0,1.4435,1.4
2.0,1.54749,2.0
2.0,1.07750,1.1
1.0,1.79149,1.9
1.0,2.9615,3.3
0.0,0.9385,0.8
1.0,1.8535,1.7
1.0,1.25,1.3
0.0,1.19050,1.2
0.0,1.3545,1.4
2.0,0.9295,1.1
1.0,1.14800,1.3
2.0,1.457,0.7
0.0,0.874,0.8
0.0,1.317,2.0
3.0,1.6565,1.8
1.0,1.24299,1.3
2.0,1.5005,1.9
5.0,1.9655,2.4
2.0,1.2415,1.6
1.0,1.895,2.1
3.0,1.4625,0.7
1.0,1.031,0.9
0.0,1.40849,1.4
1.0,1.0485,1.1
2.0,1.169,1.4
2.0,1.26100,1.6
1.0,2.016,2.6
2.0,1.6515,1.8
2.0,1.60300,1.7
1.0,1.53549,2.2
1.0,1.93000,2.4
1.0,1.66498,2.2
1.0,1.9485,1.1
3.0,0.9145,0.8
0.0,1.26,1.2
3.0,1.41400,2.2
3.0,1.357,1.4
2.0,1.565,1.3
0.0,1.83999,1.9
1.0,1.05097,0.8
1.0,1.80400,1.8
0.0,1.08649,1.2
2.0,1.4785,0.7
0.0,1.5215,2.3
3.0,1.17200,1.3
1.0,1.3385,2.3
2.0,1.0455,1.5
1.0,0.817,1.1
0.0,1.3645,1.9
1.0,1.904,0.6
1.0,1.3935,1.2
2.0,1.44,1.9
1.0,0.89750,0.5
3.0,1.085,1.2
1.0,1.20250,1.3
3.0,1.23250,1.2
1.0,1.00749,0.9
5.0,1.2385,0.9
1.0,1.26,1.7
1.0,1.0505,1.1
1.0,1.375,2.1
0.0,1.96100,2.4
0.0,1.02900,1.1
1.0,1.38898,0.7
1.0,1.53749,1.1
0.0,1.1445,1.2
3.0,1.39698,0.9
2.0,1.284,1.5
1.0,1.092,1.3
3.0,1.342,1.9
3.0,1.50800,1.5
2.0,1.94498,2.0
0.0,1.61350,2.0
5.0,2.398,2.8
2.0,1.45649,1.2
2.0,1.4675,1.7
2.0,1.569,1.7
1.0,0.969,0.9
5.0,1.365,1.8
2.0,1.642,1.1
0.0,0.99600,1.2
5.0,1.092,0.9
2.0,1.6035,1.7
4.0,1.45,1.5
1.0,1.20899,1.0
3.0,1.1035,1.2
0.0,1.27100,1.2
2.0,1.1115,0.9
3.0,1.17600,1.2
2.0,1.3315,1.7
2.0,0.717,0.5
1.0,1.135,1.5
0.0,1.66149,1.5
2.0,1.424,1.5
1.0,1.66749,2.5
1.0,1.70050,1.3
4.0,1.086,1.7
2.0,2.678,2.9
0.0,0.81549,0.9
3.0,1.764,2.2
1.0,1.38098,0.9
1.0,0.7645,1.3
3.0,1.61698,1.4
0.0,1.4035,0.7
2.0,2.189,1.5
2.0,1.4345,1.9
2.0,0.976,0.7
2.0,0.88099,1.0
0.0,1.37700,0.8
1.0,0.89600,1.0
0.0,1.43649,1.4
1.0,1.19600,0.9
1.0,2.3165,2.5
1.0,1.66150,1.8
1.0,1.1895,1.0
1.0,0.98950,1.3
2.0,1.7715,1.9
1.0,1.82198,1.9
2.0,1.2455,1.5
3.0,1.47798,1.8
1.0,1.06198,0.5
1.0,1.252,1.2
1.0,1.925,2.0
1.0,2.6835,2.6
1.0,1.149,1.1
1.0,1.2465,1.0
3.0,1.90100,1.9
1.0,1.223,1.1
2.0,1.4395,1.5
0.0,1.04598,1.1
2.0,1.402,1.6
1.0,0.7715,1.4
1.0,1.417,1.7
1.0,1.3285,1.4
3.0,1.3145,1.0
2.0,1.22250,1.1
0.0,1.14600,1.6
3.0,1.25,1.3
2.0,1.565,1.3
1.0,1.0045,1.1
0.0,1.1515,1.5
2.0,2.284,2.2
0.0,0.99349,0.6
4.0,1.47699,1.6
0.0,0.80299,1.2
3.0,1.28349,1.5
2.0,1.7635,1.2
2.0,1.396,1.1
2.0,1.73650,1.6
4.0,1.4175,1.6
1.0,1.52900,1.1
1.0,1.4465,2.2
4.0,1.504,1.7
0.0,1.7605,2.2
0.0,1.935,2.4
3.0,1.48450,2.0
2.0,1.82400,1.2
2.0,1.5295,1.7
0.0,1.3305,1.3
2.0,1.4065,1.5
1.0,1.714,1.5
0.0,1.0465,1.4
1.0,1.173,0.9
3.0,2.0015,1.6
2.0,1.42649,1.1
1.0,1.4095,0.9
1.0,1.02549,1.1
3.0,1.4535,1.4
1.0,1.558,1.7
3.0,1.40698,0.7
1.0,1.0345,1.1
3.0,1.5825,1.6
3.0,1.079,0.9
2.0,1.06700,0.9
1.0,1.592,1.5
1.0,0.96900,0.8
1.0,1.547,1.0
0.0,0.8205,0.8
0.0,1.26000,1.3
3.0,1.48850,0.7
0.0,1.4185,1.2
1.0,0.8345,1.0
2.0,1.12449,1.0
2.0,1.0295,0.9
1.0,1.2955,0.9
2.0,2.069,1.0
4.0,1.7195,2.0
2.0,1.655,1.8
0.0,1.1485,1.0
4.0,1.238,1.1
1.0,1.1375,0.8
1.0,1.38649,0.7
2.0,1.97749,2.1
1.0,1.496,1.1
1.0,1.705,1.9
0.0,0.84800,1.4
2.0,1.846,2.1
0.0,1.38950,1.4
4.0,1.6265,1.8
2.0,1.1625,1.4
2.0,1.311,1.4
0.0,1.2265,1.8
3.0,2.0275,3.1
0.0,1.0685,1.8
0.0,1.003,1.4
3.0,0.93249,0.8
4.0,1.81500,2.4
1.0,1.082,0.9
1.0,1.1405,1.1
1.0,1.13200,1.1
1.0,1.9195,1.8
1.0,0.81549,0.4
4.0,2.773,2.6
2.0,1.063,1.8
1.0,1.581,1.6
3.0,1.433,1.7
2.0,0.961,1.0
1.0,1.6535,2.6
0.0,1.3795,1.4
1.0,1.1775,0.9
0.0,1.5325,1.8
1.0,1.4875,1.2
3.0,1.42749,1.9
1.0,1.077,0.7
1.0,1.39698,0.8
2.0,1.43950,1.6
2.0,2.3205,2.4
0.0,1.4,1.0
0.0,1.24250,1.1
2.0,1.465,1.3
1.0,1.1545,1.5
0.0,1.092,1.0
4.0,1.78949,2.1
2.0,1.034,1.0
1.0,1.21299,0.9
1.0,1.19498,1.5
1.0,1.5615,1.4
1.0,1.2715,0.8
0.0,0.9945,0.9
0.0,1.0305,0.5
1.0,1.67400,1.7
2.0,1.174,0.8
0.0,2.269,2.4
1.0,2.152,1.5
3.0,1.768,2.3
1.0,0.87899,1.0
2.0,0.8375,1.3
3.0,1.4575,1.4
2.0,1.486,2.1
2.0,1.5105,1.8
1.0,1.06950,0.7
2.0,1.716,1.7
0.0,1.2955,1.5
1.0,1.1335,1.1
1.0,1.3685,1.3
3.0,1.42749,1.5
2.0,1.43098,1.6
1.0,1.545,1.9
0.0,1.64,1.8
1.0,0.89250,0.9
2.0,1.15400,0.9
2.0,1.48099,0.9
3.0,1.625,1.6
0.0,1.01500,1.1
1.0,1.0115,0.9
4.0,1.536,1.6
4.0,1.46899,1.7
1.0,1.5335,0.9
3.0,1.537,1.9
2.0,1.342,1.3
1.0,1.8945,2.5
2.0,1.30549,1.2
0.0,1.8855,2.3
0.0,1.358,1.2
6.0,2.54095,3.2
1.0,2.3935,2.3
2.0,1.0875,1.5
5.0,1.2445,1.7
3.0,1.47899,2.1
2.0,1.47450,1.7
1.0,1.325,1.2
1.0,1.68000,2.1
1.0,1.63000,2.1
2.0,2.024,0.5
3.0,0.93499,1.0
2.0,0.8755,1.0
2.0,1.367,1.7
2.0,1.1125,1.5
1.0,1.22800,0.8
1.0,1.159,1.4
2.0,1.2875,1.1
6.0,1.059,1.0
0.0,1.29198,1.9
3.0,1.0895,1.2
1.0,0.7715,0.5
3.0,1.311,1.8
0.0,1.228,1.5
5.0,1.33250,1.3
0.0,1.0125,0.9
2.0,1.1865,1.4
2.0,1.31849,1.6
1.0,0.952,0.7
3.0,1.4145,1.0
1.0,1.2395,1.7
2.0,1.49398,2.1
3.0,0.95650,0.8
1.0,1.2195,1.4
2.0,1.41800,2.0
3.0,2.30249,2.1
2.0,1.56549,1.9
4.0,1.3105,1.5
3.0,1.4815,1.8
5.0,1.64698,2.5
4.0,1.76198,2.0
1.0,1.38350,0.7
0.0,2.742,2.5
0.0,0.977,0.7
0.0,0.86649,1.1
0.0,1.32,1.2
3.0,1.269,1.4
1.0,0.806,1.4
1.0,1.69450,2.7
0.0,1.2835,1.9
1.0,1.3595,1.4
0.0,1.5055,1.4
2.0,1.629,1.7
2.0,1.734,1.6
1.0,1.0025,0.6
1.0,1.7795,2.0
2.0,1.7695,1.6
0.0,2.34000,2.4
5.0,1.659,1.7
3.0,1.3915,1.3
1.0,1.657,1.6
2.0,1.42898,1.2
4.0,1.34950,0.9
2.0,1.24400,1.0
1.0,1.387,1.3
1.0,1.0625,1.5
0.0,1.315,1.5
1.0,1.5605,1.4
5.0,1.4705,2.3
2.0,1.64549,2.4
2.0,1.404,1.5
1.0,1.08799,1.2
1.0,1.224,0.9
2.0,1.67049,1.2
2.0,1.538,1.0
0.0,0.943,0.9
3.0,0.92298,0.9
1.0,1.0185,1.1
3.0,1.18600,1.5
0.0,2.006,2.3
3.0,1.0455,1.7
0.0,1.21099,0.6
0.0,1.124,1.3
1.0,1.06350,1.6
0.0,1.209,0.3
2.0,1.47650,1.5
5.0,1.79349,1.8
5.0,1.97950,2.0
1.0,1.487,2.0
2.0,1.15498,1.3
1.0,1.2665,0.8
0.0,1.43800,1.2
3.0,1.0135,1.4
3.0,1.502,1.4
0.0,1.08799,1.1
0.0,1.185,0.8
1.0,1.2315,0.9
2.0,1.121,1.0
2.0,1.863,2.4
0.0,0.8055,1.0
3.0,0.94150,1.0
5.0,1.793,2.6
3.0,1.09,0.9
1.0,1.55449,1.6
1.0,1.025,1.1
1.0,1.35399,1.8
1.0,2.3455,3.1
3.0,1.15,1.1
1.0,0.8425,1.0
1.0,1.89600,1.8
0.0,1.53700,1.2
2.0,2.4765,2.8
2.0,1.07100,1.4
1.0,1.99299,2.6
3.0,1.67749,2.8
0.0,1.499,1.8
0.0,1.5195,1.2
2.0,1.56,1.9
2.0,1.49549,1.2
1.0,1.77050,2.0
0.0,1.75750,1.4
1.0,1.686,1.6
1.0,1.71050,1.8
0.0,1.372,1.9
1.0,1.43150,1.7
1.0,1.432,1.5
1.0,0.9225,1.1
1.0,0.82200,0.6
0.0,1.42298,1.1
1.0,1.544,1.6
1.0,1.39749,1.0
2.0,1.321,2.0
0.0,1.2885,1.2
0.0,1.08599,0.9
3.0,1.36999,1.2
2.0,2.0125,2.6
1.0,0.90849,1.2
1.0,0.924,1.0
2.0,1.1295,1.3
3.0,1.411,1.3
2.0,1.1465,1.2
4.0,2.0795,2.1
1.0,1.548,1.9
3.0,2.79095,2.9
1.0,1.002,0.9
0.0,1.48899,1.6
0.0,1.0885,1.1
3.0,1.44600,1.9
3.0,1.138,1.4
2.0,1.645,1.6
3.0,1.3285,1.3
0.0,0.8615,1.3
2.0,1.6075,2.1
